Sentiment,Tweet
0,"RT @Vito_sfam: Hey @apple, the battery of my iPhone drops down like my cock when I see a gay porn on the xvideos' main page. Fix this shit!"
0,I was having wireless drop off connections issues (net interruptus) with my macbook pro. Upgraded to Yosemite. Problems disappeared. @apple
0,@Apple why is flag next to delete in email? Wouldn't it make more sense next to Mark as unread on the other side? accidentally deleting
0,@lanadelreystan KILL YOURSELF @apple
0,It's been over a month of store visits and calls and still my iPhone doesn't receive texts from non @apple or @ATTCares customers #fail
0,Not sure who is worse @ATT @Apple vacations or @SovereignBankUS
0,"Dear @apple , please find a solution to this, it happens with all of your cords: http://t.co/MsnP6PI2O9"
0,@WhoaBiebz: GET YOUR SHIT TOGETHER OR I'LL GUY A SAMSUNG GALAXY S5 @APPLE' http://t.co/LEHpmkxK0a
0,RT @chemixcalbieber: '@WhoaBiebz: GET YOUR SHIT TOGETHER OR I'LL GUY A SAMSUNG GALAXY S5 @APPLE' http://t.co/LEHpmkxK0a
0,RT @chemixcalbieber: '@WhoaBiebz: GET YOUR SHIT TOGETHER OR I'LL GUY A SAMSUNG GALAXY S5 @APPLE' http://t.co/LEHpmkxK0a
0,Why are your phone chargers so terrible @apple Fix this @Jesus
0,RT @QueenCleo_92: Why are your phone chargers so terrible @apple Fix this @Jesus
0,@apple y'all shitty
0,@Apple @TMobile @tim_cook @JohnLegere 128 iPhone6plus and 128 iPhone6 (lots of cash spent) help...please!
0,It shouldn't take a whole week to replace my harddrive @apple this is ridiculous I have homework to do
0,"NO @apple NO! When I make an I phone Album I WANT IT TO STAY ON PHONE, not be removed when camera roll cleared.. GET IT TOGETHER!"
0,"NO @apple NO! When I make an I phone Album I WANT IT TO STAY ON PHONE, not be removed when camera roll cleared.. GET IT TOGETHER!"
0,"Who in the hell @apple thought, let's put the volume display in front of a video. Absolutely dumb. Miss video every time you adjust volume."
0,Just had to buy a replacement phone charger for my son's iPhone. $40. That's why I'll never buy and @apple product for myself. Just greedy.
0,"Besides buying basic necessities: gas, groceries, etc, #ShutItDown by not buying from @McDonaldsCorp @apple @Starbucks @Walmart #Ferguson"
0,Thanks for pushing me into #yosemite @apple it has been the #WORST so slow and clunky. #cantgoback #misssnowleopard #whathappened
0,"@Apple @iCloud Family in-app purchase approvals broken since Friday? You might have some very unhappy, money-losing developers come Monday."
0,@Apple the no caller ID thing is scary as heck and I suggest you stop it
0,@wearsy on apple you seem to need a us bank card to do that.  @apple I hate you
0,MY T-MOBILE/APPLE CELLULAR HELL! http://t.co/Gs9wNwmawu @apple @TMobile #iPhone6 #iPhone6Plus #Apple #TMobile #tech http://t.co/auHhLb0Plv
0,HATE @APPLE SO MUCH. RUIN MY LIFE
0,that yosemite update is so annoying i regret installing it -_- @apple sort out your shit bro
0,fuck u @apple ur chargers are made like shit
0,@Apple YOU'RE NOT EVEN THE REAL FUCKING APPLE COMPANY WHAT THE FUCK AM I SUPPOSED TO DO
0,T-MOBILE/IPHONE CALLING PROBLEM WORK AROUND http://t.co/9EGYFOHeXk @TMobile #TMobile @apple #Apple #iPhone6 #tech http://t.co/0NJBQBrVhZ
0,Die ins staged @Macys and @apple gives me food for thought and peaceful demonstrations. #thinkbeforeyoubuy
0,my phone is so slow now that i updated to ios 8 im so angry @apple fix this
0,@apple yo when ya coming out with the charger case for the 6? Hurr Up
0,I HAVE BEEN THROUGH ABOUT 18 IPHONE 5 CHARGERS @apple @stevejobs @WTF @!!!!!!!!!!!! @notcool
0,RT @keelzy: I HAVE BEEN THROUGH ABOUT 18 IPHONE 5 CHARGERS @apple @stevejobs @WTF @!!!!!!!!!!!! @notcool
0,"The iPhone 6 autocorrects BeyoncÌ© to the proper spelling with capitalization and the accent. Thank you @apple , took you long enough."
0,@KateUpton Too bad your addition does nothing to improve the non-existent customer service of @gameofwar @apple @WIRED @CNN @FoxNews #fail
0,@apple I cannot see the airplay icon on my macbook air in order to show whats on my computer screen onto my TV through apple tv
0,"Geez @apple I will have my mac by the 3rd of January, I won't postpone any longer."
0,@BlackBerry I kinda feel sorry for @Apple tho. #GoodJob with your last product guys!
0,"Terrible service at @Apple store in Bethesda, MD. Second time. Will buy my new iPad &amp; cover ($950+) at @BHPhotoVideo. @tim_cook @h_posner"
0,Get the gaming nerd ads off the sec championship game @apple
0,Just another reason to hate @Apple!!!!!!!!!!!
0,Apple makes bad chargers. The @apple genius said wrap it in electrical tape. I wonder what Jony Ive thinks of that. http://t.co/HvxSJUt39p
0,"@viticci @panic @Apple Jesus, why did they create extensions at all? Lighten up Apple."
0,Finally updated to iOS 8...this happened ha weird glitch fix it please @apple http://t.co/LCoGg7yfEz
0,@fireatwill @Apple I wrapped my charger and it began smoking. Do better Apple.
0,@NBCNewYork encourages this marxist BS that @NYPDCommAffairs =ISIS. @Apple gave order 2 not arrest marxist dupes trespass? #PantsUpDontLoot
0,"Dear @ATT if you are going to copy @apple in your stores - when someone makes an appointment, use it #dipshits"
0,Dear @Apple can yall please stop making yall chargers cheap pieces of shit I'm tired of having to replace them every 3 monthd
0,RT @Hi_IamAaron: Dear @Apple can u please stop making yall chargers cheap pieces of shit I'm tired of having to replace them every 3 months
0,@apple SMD with us weak as phone b!!!
0,TRASH. @Apple
0,Lmao oh my god why the fuck did it autocorrect it from 'gonna' to 'finna' ahahahah @apple u ghetto child ass youuu http://t.co/H9x2YCwx0T
0,Dear @apple @itunes WOW! You really made iTunes SUCK! Please stop updating it and making it worse than it was before. Thank you.
0,RT @JOJOxSweat: WHY MY CHARGERS ALWAYS GET NECKS &amp; SHIT @apple
0,"@NevBackwoods exactly. Come on @apple / other phone companies, get yo shit together"
0,Hey @Apple I did another software update and my iPad won't open any webpages. Any ideas here?
0,MY IPAD IS GLITCHING SO BAD AND IT ISNT CHARGING WTF @apple
0,dear @Apple get your shit together
0,@tim_cook @Apple FIX MY PHONE
0,"Finally updated #iPhone to IOs 8 something, thanks @apple for more shit we don't need. #seriously, thanks a trillion. http://t.co/JK2LnVs4JW"
0,Never ever buy an @apple itouch they are worthless
0,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
0,@apple #Yosemite has ruined my wifi
0,I hate you so much @apple @macs
0,@L2DAWASHINGTON @Apple I hope them faggots get cancer
0,Siri confirmed for gay communist atheist open your eyes @apple http://t.co/QufLnjXW4T
0,"Wow @apple I have only family guy and Simpsons 
Yet I can't dowmload the old update 
I really need 2 GB to update 
Can't wait"
0,fuck you too @apple
0,Hey @netflix how come every Saturday movie night fails on #appletv? Do I chuck @apple or you guys? #wifegoingtosleep
0,@_emilymahon @nosheenh2oo9 @Apple shut the hell up
0,still waiting new emojis where them at @apple
0,Bitch yassssss @apple do yall know how long ive been waiting on this feature?!
0,@Apple your new ad is fucking racist against the #french
0,"@yungshamwow @Apple apple sucks,"
0,Just explained to my kids if @apple made their bunkbed we'd have to get a new one every two months.
0,FUCK YOU @apple FOR MAKING SHIT PRODUCTS
0,I hate you @iTunesMusic @apple
0,why dont macs have an emoji keyboard @apple u messed up
0,Fucka de you @apple
0,@jimmyPasha_ @apple apple: nsa infested SHIT http://t.co/1bmqhNbIk0
0,what the hell why did lucy's songs just delete off my phone I HATW YOU @iTunesMusic @apple
0,"that was terrifying, suck my ass @apple"
0,"@apple ima need yall to get your shit together, my phone is fucking up something serious"
0,"@applenws @AppleProducts @Apple ok look, yall still ain't reversed me back to iOS 7. idk what the hold up is but ima need yall to get on it"
0,"#Flipping #great! the @Apple [#Apple] #iPhone 'that won't smash' because it detects when it .... (#Saturday, 6 #... http://t.co/6ZwW81m5Ez"
0,"Oh @apple, why do I have to delete my unwanted photos eight times. Once is enough. I don't want a 'recently deleted' folder."
0,I went to @apple to buy an #iphone6. Was told although in stock I had to reserve and return tomorrow to buy. Goodbye. http://t.co/hzET7Xk82h
0,"I ordered a Osx from you, but it seems like someone is on my network or i have a cloned copy, ideas?@AppIeOfflciaI @Apple"
0,"Apple Acted Unfairly In Suppressing Digital Music Competition: Paul Kedrosky $AAPL #aapl
http://t.co/XTbFhpbYf7"
0,Your iPad game just got shut way down. Like 24K gold way down. http://t.co/Gfcw8Ta0wS (cc: @Apple)
0,"RT @JPDesloges: Apple Acted Unfairly In Suppressing Digital Music Competition: Paul Kedrosky $AAPL #aapl
http://t.co/XTbFhpbYf7"
0,Get rich quick as a criminal #capitalist. Steal your client's products. #Apple #technology  http://t.co/kUgHhrehpF @apple
0,"@apple #stevejobs Sometimes, to control the whole world with your ideas, itå«s necessary to test them in a hard way... http://t.co/ZuzKocA9ZD"
0,"Why can't Apple meet demand for the iPhone 6? $AAPL #aapl
http://t.co/ipPd0j3n6R"
0,@APPLE YOURE SHIT FIX MY PROBLEM
0,"@apple #iPhone6 running #ios811 sporadically hangs. Doesn't seem to be when running any app in particular, sometimes none run and it hangs."
0,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
0,This accessory may not be supported' ok @Apple just tell me that the charger that came with my phone won't work???
0,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
0,@jimmyPasha_ @apple Another Government Shows Apple The Door http://t.co/GZTsl8ltGq
0,"Apple must continue to improve cybersecurity as attacks increase
$AAPL #aapl
http://t.co/kAKiHRC8V0"
0,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
0,"iPod replaced. If I never have to set foot in an @apple store again, the world will be a better place."
0,Seems like @apple #customerservice is going downhill when they say need a new battery due to 600 charges over 14 months. å£50 to change.
0,"@Apple Yosimite Detects Faulty RAM Module but Apple Hardware Test Does Not?
#Apple #Yosemite #AHT 
http://t.co/BwFpd3q2xA"
0,@SheLovesQuez fuck @Apple I'm get a note
0,Been waiting 7 days so far for @apple to approve the new app for #CRMSuite. Should be next week!
0,"It's 2014, why doesn't iTunes support .flac files? I mean at least be able to covert em. Yall so fuckin petty @Apple"
0,RT @galengering: Hey @apple-I know my iCloud storage is full. Thank you for reminding 82 times a day!
0,2) @Apple I've got one question for yall. Who is the genius who decided CAPITALIZING random words was a good idea? Bec it wasn't a good idea
0,That annoying moment when you realise that your @apple  #iPhone6 has a bend in it on one side ='[
0,@Apple yo this Genius Bar shit is worst than the dmv get it the fuck together
0,@BmoneySlamdog23 @Apple every time I type the word yA it capitalizes the a. Drives me nuts.
0,they have no computer programming classes anywhere in LA @apple whats up with that????
0,"Yeah, I'll definitely be going to the @apple store after finals. Damn MBP Graphics card failing again, this is bullshit for a $2500 computer"
0,RT @all4incognito: HATE @APPLE SO MUCH. RUIN MY LIFE
0,@Apple I know you have the most secure OS but you've lost me as you don't have a #dualsim version for us travelling types
0,For some odd reason I can't re-add 1989 on my phone. @apple stop depriving me of my jams
0,@apple fix this.
0,Yall some hoes BRUH @apple http://t.co/BBVtlFzzpK
0,Why I Hate Apple - http://t.co/IbpyJXaOuW #AAPL #Long-Term_Larry
0,Here's the @Apple #SmartWatch. I say @HP beats it easily. It's like an elitist toy versus a real machine :-) http://t.co/LVa3EpXeAv
0,Archetype? I'd rather have @Apple figure out how to make a product whose UI was intuitive. http://t.co/OdVdGk9MrN @techcrunch @panzer
0,Just overheard an @apple employee tell some1 not to use capital letters in their password cause it will be easier to remember! #applefail
0,@apple when are you going to fix the maps app. The navigation sucks!!! Face it and just switch to google maps.
0,@ProfessorF @Apple @HP Best smartwatch is still the Pebble.
0,@Amy_Mc blame @apple and their rubbish memory on my phone
0,RT @QueenCleo_92: Why are your phone chargers so terrible @apple Fix this @Jesus
0,@apple You know your iPhone is fucked when the lettering on the screen goes back-to-front..
0,Seriously?! @apple that stupid add of the macbook with the different stickers you can put on it?! I hate how gullible people can be.
0,how do I have 1% then plug in my phone and jumps to 4% @apple stop playing games
0,Thanks to @Etsy @amazon @BestBuy &amp; @apple my postman will be working overtime.
0,@Apple technology..is becoming very undesirable. These glitches are constantly stopping my from working
0,FUCK OFFFFFF @apple http://t.co/vVQqXuhbrM
0,ive literally gone through 5 iPhone 5 cords in a little over a year @apple fix this you all suck
0,@sprint refuses to unlock my out of contract iPhone 5. They sent me to @apple knowing that they can't unlock phones. WAFWOFT
0,@apple's calendar app has judiciously listed virtually every holiday imaginable - yet neglects my birthday.
0,What happened to all my podcasts on my ipod?! @apple?!
0,.@apple fix yourself http://t.co/l1VsGFaQib
0,RT @brock_and_r0ll: .@apple fix yourself http://t.co/l1VsGFaQib
0,@Apple get your shit together I hate you
0,"Ha, poor @apple trying to make its iPad and MacBook look useful in its commercials. Not even close to the power of @surface Pro 3"
0,@apple new voice texting......how about just hit DIAL instead#whataconcept say no to #apple-aid
0,fuck type of shit is this @Apple @autocorrect @Siri http://t.co/5zyb6SUepz
0,@apple don't delete music off of my iPhone that I payed GOOD MONEY FOR
0,I just had 40% now I have 8% wtf @apple
0,WHY DID MY IPOD CHANGE THE ORDER OF THE SONGS IN THE PLAYLIST I ALWAYS LISTEN TO WHAT THE FLYING FUCK THIS ISNT OKAY @APPLE
0,My phone turned off iMessage and won't let me turn it back on and oh yeah no message will load or send. Thanks @apple!
0,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
0,@apple get your shit together.
0,"@kodam13 and #blunderblock if fricking @Apple ever gets their act together!!!!
@AppStore we need Blunderblock by
@BrandiGlanville"
0,@ikerscasillas currently googling on how to downgrade to Mavericks again thanks @apple
0,@AllenYork @CarlaBarlaCakes @Apple no a video message from missing my face time like you missed my call you leave a voicemail
0,@AllenYork @CarlaBarlaCakes @Apple you can already leave snap video messages in Apple txts but they go away in 2 mins if you don't watch
0,@apple yo these new headphones i got with my 6 dont work so send me some new ones. Ill dm u my address
0,MY TEXTING ISNT WORKING AND @VerizonWireless BLAMES @apple AND APPLE BLAMES VERIZON. SOMEONE FIX THIS. ITS BEEN 36 HOURS OF THIS CRAP.
0,Excuse me @apple ... Why is there no Bat Signal emoji yet? Hmm?
0,Yall need to fix this flicker/flash when I swipe up to close apps @Apple
0,#AAPL:Apple Pay faces challenge as two drug stores reject it...http://t.co/iqdLBVYEam
0,MY COMPUTER IS NOT TURNING BACK ON HELP @APPLE
0,Imovie screws up my project yet again. I really hate @apple
0,I hope no one ever cons me into getting another crappy @apple product again
0,@apple STOP TRYING TO BE LIKE SAMSUNG I CHOSE YOU AND NOT SAMSUNG FOR A REASON
0,The most #innovative company (#Apple) doesn't have an official #Twitter acct. for the company http://t.co/kcf5liWWF4. @apple @AppIeOfflciaI
0,fuck you @apple
0,@apple I have been on hold for 30 minutes thank god I sold most of my stock is this comcast or apple?
0,@apple please stop notifying me to 'upgrade iCloud storage' because I do not use iCloud enough to upgrade it nor would I pay for such things
0,@apple your freaking computer went psycho and ruined my life thanks a lot!!!
0,hey @apple why won't you let me facetime claire stop being rude
0,STUPID FUCKING IPHONE CHARGERS ARE STUPID AND BREAK TOO EASY FUCK YOU @APPLE
0,RT @tschwettman: hey @apple why won't you let me facetime claire stop being rude
0,@tschwettman @Apple THIS IS THE WORST DAY OF MY LIFE
0,"Congratulations to @Apple for firmly reasserting itself at the top of my most-hated corporations list today.

#justnotabumfluffbohemian"
0,my computers so slow right now its making me want to shoot someone its a god dam mac i shouldnt hav 2 deal with this! @Apple
0,How do I log into iCloud on my phone? Not the cut down mobile version. Argh! Anyone know? @apple
0,really pissed at @apple . trying to edit video and can't convert files due to not having the mpeg 2 component anymore because of os update.
0,"@apple but i can't use the component on my tcp install disc, due to the stupid os update. so now i have to pay 20 bucks to re-download it?!"
0,@apple so thanks for being greedy assholes who force me to pay to get something THAT I ALREADY FUCKING PAID FOR WITH FINAL CUT PRO.
0,honestly fuuuuccckkkk you @apple http://t.co/0aV4VreGUj
0,@apple fuck yo shit
0,@Apple loses appeal to trademark 'app store' in #Australia http://t.co/cmfU7qfVWY
0,FUCK ALL FUCK IT ALL IM SOOOOO SLEEP FIX YOUR SHIT @APPLE
0,@Juicy_Potato @Apple tbh annoyed with apple's shit at the moment
0,@jaureganoo @Apple i say we start a riot. or something. i can supply the pitchforks
0,"RT @uTunes3000: Hitting below the belt! @Apple 'deleted' rivals' music from iPods, court hears. http://t.co/QiyqAukvc1 #musicnews"
0,90% nd i aint even leave the house yet @apple water u doin fam
0,@apple is laughing its pants off with the school programs here in Australia. They even manage to wringe money out of the poorest of people
0,Since Steve jobs left this world.. I have been having problems with my: #iphone5 #ipad2 #G5macpro @apple is done.. http://t.co/E4YLHjtK93
0,Poor dudes out here gettin slandered because he wants to argue against @apple
0,@apple when u gonna publish 64gb again to nationwide store i almost cry
0,My phone is so shitty even the time freezes @Apple http://t.co/7Mh7RMlqFX
0,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/ktImoxWESr"
0,"#18 #million iPHONE USERS HAVE NEVER BONKED to @Apple [#Apple]Pay. (#Monday, 8 #December) http://t.co/MVYxufAhD9"
0,@SuzanneBoyd @Apple it stopped working? I would be screaming. I'm getting mine 12/24.
0,#AAPL:Apple Exec Gets A Federal Prison Sentence For Taking Kickbacks On Leak...http://t.co/PTyctVo4ya
0,All they do is steal your money @apple :)
0,"Apple Doesn't Need No Stinking Streaming Media Stick! $AAPL #aapl
http://t.co/HmXdZ9fzlC"
0,@Apple I give up. You beat me. Trying to manually add music to my iphone has left me a broken man. #itunes #apple
0,@apple my app store aint working. y??
0,@apple ur products are shit they break 24/7 ur ruining my life
0,@HlPSTALUKE @Apple one of you stepped on my phone last night and its smashed and doesnt work :)
0,@zoee_janoskians @Apple what the fuck show me
0,"Former Apple Inc. Supply Manager Sentenced To Prison, Fined $4.5 Million For Corporate Espionage  $AAPL #aapl
http://t.co/snXCwUk1pI"
0,Ahhhh!! Y el @apple store of course!!!! @MadridXanadu
0,Help? 4s won't sync (doesn't even give option) w/ latest @itunes. Tried fixes I found... no bueno. Thoughts? @apple #techsupport
0,Former Apple Inc. Exec Gets A Year In Prison For Selling Secrets http://t.co/6Ya9YQwVlR #AAPL
0,@apple well done you #cunts my printer don't work since your #fucking #Yosemite #UPDATE #Pricks!
0,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
0,Guys my Mac is flipping out! Flashing folder with question mark at start up!?! What do I do?? #help #apple #mac #macbook @apple #computer
0,Woah. Woke up to 20+ @apple emails of someone trying to verify that email for their device. My email minus . (which makes no diff on gmail)
0,"#AAPL slide, opens opportunity. Can't fill iPhone 6 or 6Plus orders, 6Plus rumored to be much much higher % than prev reported."
0,my phone keeps restarting on its own @apple dont play me like that???
0,"RT @SRIG911: After #China, #Russia may ban some @Apple products, fearing #espionage: 

http://t.co/uJUZ2SWqgD http://t.co/5dJC9KeUqP"
0,"Reminiscing on the first low-cost computer which, out of the box, you didn't have to be a geek to use. http://t.co/YH8Mvtfznk @Apple"
0,Last night I had like 10 more apps than I do now. What's up with that @apple  I hate you
0,im so pissed i plugged my phone in overnight but it didnt charge fuck u @apple
0,@smileforgoogle @Apple yknow that time it restarted and then my phone got blue screen lol wtf
0,Why does #Yosemite constantly restart due to an error when left over night? #onlyme @apple
0,BloombergTV:  Former #Apple Exec Sentence to 1 Year in Prison for Fraud http://t.co/h93QHz0uWA #aapl
0,There is nothing in life more fragile than an Apple branded lightning cord. @Apple
0,wtf is my conputer doing I left it alone for five minutes and it does this?? help @apple @billgates http://t.co/KTmXOrp03w
0,Shout out to @Apple for making crappy iPhone alarms that don't go off and make me late for my final..
0,"Updated to Yosemite on two machines. Both are now painfully slow. Thanks, @Apple."
0,"@apple @testflightapp You should tell testers that if using Gmail on iOS, your app won't work. Doesn't tell testers at all."
0,"Dear @Apple &amp; @iTunesMusic, I understand you want to protect me. Is there any way you can cool it on password lockouts &amp; resets?"
0,Hey @apple my iPod touch is acting all wonky and I've done the factory settings and reinstalled stuff and nothing. Any other ideas?
0,Pretty bad @apple my #iphone5 has 20%life left and it is only 11am.
0,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/XdySgcxUuv"
0,I've Abandoned #iTunes And I'm Never Going Back Because #GoogleMusic Is So Much Better #aapl #goog http://t.co/dp6pTxrTvp
0,RT @nicwill30: Shout out to @Apple for making crappy iPhone alarms that don't go off and make me late for my final..
0,"Hey @apple, my iPhone 6 was fully charged at 7:30 am. Now it's on 20%. Is that a common battery life?"
0,Apple Inc. is doomed. $AAPL dropped by 1.27%! Currently priced at 113.535. http://t.co/K6PKMj3Sbf #AAPL
0,BLOCK TRADE detected in #AAPL
0,RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL
0,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/Mb067jv5SD"
0,@apple make a fucking phone so the screen doesn't break.  I want my phone to be naked and free.
0,I hate it that my office email's not pushing emails now. It's fetching but on my settings it says push. #appleprobs #appleproblems @apple
0,@SforSimrat I thought abt @Apple when bought @Dell lemon. Tried to save $. Wasn't worth savings. Regretting ever since. @DellCares #DellHell
0,"#CondoSeniors said @Apple needs to supply condo with dedicated tech. So many issues with iphone, imac, ipads warrants it. Tech will eat well"
0,Glad I'm getting a non @apple computer . Four macs in a row http://t.co/KLr4GFao3n
0,fucking @apple are memer FAGGOTS http://t.co/w8hbpxTRCJ
0,@nigxnog @Apple bruh that means u type that a lot u fuckin punk bitch
0,"Dear @Apple 
Can you please create a middle finger emoji ASAP
Sincerely,
All IPhone users"
0,"RT @TheywantVonnie: Dear @Apple 
Can you please create a middle finger emoji ASAP
Sincerely,
All IPhone users"
0,You gotta be kidding me @apple http://t.co/9xb06QOnHO
0,Theyre not RT @Naivana_: You gotta be kidding me @apple http://t.co/GeeL25AlT1
0,All of my apple product chargers look like that RT @LunchGod: Theyre not RT @Naivana_: You gotta be kidding me @apple http://t.co/4lXkHinwd2
0,Same struggle.  RT @LunchGod: They're not RT @Naivana_: You gotta be kidding me @apple http://t.co/rkRKS5pn1M
0,"RT @JPDesloges: Higher Price Targets Are Not Helping Apple's Shares $AAPL #aapl
http://t.co/QTLiiXy1Ed"
0,How many iphone chargers do I need to go through? @Apple make charger durability a point in the new iPhone
0,NO CALLER ID must be able to be BLOCKED on @AppIeOfflciaI products. @applenws @apple #Apple #iPhone6 #iPhone6Plus
0,"yo @Apple , why yall make it so hard to grip the 6?."
0,#Apple Just Patented An Idea That #SteveJobs Would Have Hated #aapl http://t.co/EhK4iZ6t4R http://t.co/bi30fx5pTE
0,@google @facebook @intel @apple Pay your taxes in our country!!! http://t.co/jS4K3jV1sj
0,#AAPL:Apple Returns Cash To Shareholders Because It's Out Of Ideas On How To...http://t.co/AvzNJvSQNq
0,#applecare only cares about @Apple beware of false prophetsI mean profits!
0,"@granitewinger @Apple 
Beware of anything that includes the word CARE."
0,"I've been talking with @Apple support for almost 2 hours, absolutely no help at all."
0,Why the fuck is there a 'recently deleted' photo album? @Apple
0,"Come on #aapl, get your shit together!"
0,RT @JustPoetic_: Why the fuck is there a 'recently deleted' photo album? @Apple
0,Oh @Apple this is horrible packaging and shipping. #shame http://t.co/JaRpJYJ5Zu
0,.@panic The inconsistency and overall weirdness that controls the @apple #appstore is why I archive previous versions.. easy to downgrade.
0,Tryng to get back on snapchat but the App Store isn't cooperating @apple
0,"@viticci when is @Dropbox removing photo upload? And are @apple covering refund for those who purchased based on features, that are no more?"
0,RT @WillliamLemar: RT @JustPoetic_: Why the fuck is there a 'recently deleted' photo album? @Apple
0,"@Apple #iOS8 Notification Center is a pain in the ass: No way to sort, no way to dismiss all notifications, and hitting that [x] on each app"
0,iPhone6 fell 2 ft. Screen shattered like it was blown up. @apple wants an additional $109 to fix it. Maybe make a product that lasts?
0,F u @Apple UR geniuses can suck my ass!
0,"I hate my phone, I can't use it it's gone completely silent, and if I were to call @apple I would get even less help than I get now."
0,#Apple TV #Sales Topped by Chromecast: #AAPL Being Pushed Out: #Apple Inc. (AAPL) never made much of a fuss ab... http://t.co/F8iVLaaahw
0,thank you @apple for being such a little troll but putting the option close right above the save tab. LEGENDS
0,@India especially telling me that I've been randomly selected for a grant from our broke ass govt. I'm not @apple I don't get free govt $$$$
0,"Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend, so instead - I meme. http://t.co/lp9KPujmPg"
0,@Apple HEY FUCK U MY PHONE SPEAKER NO LONGER WORKS JUST B/C
0,@apple hey nvm but I shouldn't have to restart my phone to make it work
0,"Apple Inc. is Catching up on iPhone 6 Supply, But Still Lagging Demand http://t.co/4b8UD92o8A #AAPL"
0,"@CBCHomestretch my @Apple #iMac caught fire while not in use, just sitting on my desk. Luckily I was nearby and was able to sort it out."
0,I don't know what you're trying to do @apple but phone updates are turned off. Thanks for letting me 'aware' by error http://t.co/yMyoY61hz5
0,@AzakFeverAFC phone is awful. Why is there a green line? Need a new one. @Apple sort it out. Not on. AF
0,@AzakFeverAFC @Apple or you could learn to take pictures off the internet better
0,RT @jimmy5098: @AzakFeverAFC @Apple or you could learn to take pictures off the internet better
0,"Good grief, @Apple, could you all have a more sucky hold music queue playlist? No offense, but, ewwwwww! Johnny Cash into a rap song? Gross"
0,"@Apple: You were doing great with Johnny cash, but Damn that was jarring!"
0,The only reason I have an iPhone is because of iMessage. @apple BRUH make a better battery
0,#aapl #Apple stock price plummeting... Time to sell for a bit?
0,@apple - bring back #classiciPod #cantbelieveitsgone
0,Day 12 without access to my @iTunes passwd. Apple 'working on it'. No new apps or calendar. @apple ecosystem has achilles? Your move @google
0,@SwiftKey @Apple Oh In wish you guys would port hebrew from the android version already! I have swapping abck and forth
0,"Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')"
0,@SwiftKey @Apple too bad all third party keyboards on iOS are buggy as hell and therefore completely unusable. Undeserved.
0,#Former @Apple exec sentenced to one year in prison for selling #company #secrets http://t.co/EByDSh8Ufv #uasm
0,"RT @ColdDimSum: Too much completely broken shit in the world, fucks sake. (And Fuck You @Apple for the bullshit 'autocorrects')"
0,#AAPL:Apple Just Patented An Idea That Steve Jobs Would Have Hated...http://t.co/7ZWB6A98Kj
0,@Apple @iTunes #WhitePower #HateMusic #HateSpeech #IcantBreathe Not A Good Look http://t.co/ayV9kMemfj
0,@FastCoExist If you use @Apple congrats you just gave the government permission to spy on you.  #Apple
0,@matt_garber @levifig @dcurtis hah. I wasn't defending it. But this is @apple and they don't understand the internet.
0,.@Apple there is still not a suicide note template on your most recent pages update how much longer do I have to wait
0,thanks @apple for making life complicated
0,the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple
0,RT @saigeist: the most offensive thing is the lack of a trashcan emoji stop the discrimination @apple
0,"My MacBook Pro is now as annoying as my ASUS Windows 8 computer. Freezing, laggy, etc.  So much for @apple's excellence."
0,Why can't we FaceTime more than one person at a time @apple ? I need answers dammit until then oovoo winning.
0,My old iPhone exploded for no good reason @apple what the heck??? http://t.co/z0SDrKsbwT
0,my computer sux @apple fix it
0,"No videos tonight, turns out iPads still need electricity to function. Figure it out, @apple 

PS lol key studies at 144"
0,"For the past week my phone stay freezing &amp; closing out apps on me, wtf @apple?!"
0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
0,"Apple sux '@TeamCavuto: Protesters stage protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree.'"
0,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
